order_date,ship_date,ship_mode,customer_id,segment,city,state,region,product_id,category,subcategory,sales,quantity,discount,profit
2014-10-19,2014-10-22,Second Class,RP-19270,Corporate,San Francisco,California,West,OFF-BI-10003727,Office Supplies,Binders,20.064,6,0.2,7.0224
2014-10-19,2014-10-22,Second Class,RP-19270,Corporate,San Francisco,California,West,OFF-PA-10003228,Office Supplies,Paper,146.73,3,0.0,68.9631
2014-10-19,2014-10-22,Second Class,RP-19270,Corporate,San Francisco,California,West,OFF-LA-10002787,Office Supplies,Labels,18.75,5,0.0,9.0
2014-10-19,2014-10-22,Second Class,RP-19270,Corporate,San Francisco,California,West,TEC-PH-10001305,Technology,Phones,117.576,3,0.2,11.7576
2016-03-13,2016-03-18,Standard Class,DB-13360,Home Office,Riverside,California,West,OFF-BI-10001036,Office Supplies,Binders,51.184,7,0.2,19.194
2017-02-17,2017-02-20,First Class,CK-12325,Home Office,Troy,Ohio,East,FUR-TA-10001086,Furniture,Tables,455.97,5,0.4,-106.393
2017-02-17,2017-02-20,First Class,CK-12325,Home Office,Troy,Ohio,East,OFF-BI-10001525,Office Supplies,Binders,5.715,5,0.7,-4.7625
2017-02-17,2017-02-20,First Class,CK-12325,Home Office,Troy,Ohio,East,TEC-PH-10000526,Technology,Phones,57.594,1,0.4,-11.5188
2017-02-17,2017-02-20,First Class,CK-12325,Home Office,Troy,Ohio,East,FUR-FU-10004973,Furniture,Furnishings,30.144,2,0.2,8.2896
2017-02-17,2017-02-20,First Class,CK-12325,Home Office,Troy,Ohio,East,FUR-CH-10003981,Furniture,Chairs,899.43,5,0.3,-12.849
2016-12-22,2016-12-28,Standard Class,DN-13690,Consumer,Moreno Valley,California,West,FUR-FU-10000277,Furniture,Furnishings,842.72,8,0.0,202.2528
2016-12-22,2016-12-28,Standard Class,DN-13690,Consumer,Moreno Valley,California,West,FUR-FU-10001934,Furniture,Furnishings,41.96,2,0.0,10.9096
2016-09-23,2016-09-27,Standard Class,DP-13105,Corporate,Seattle,Washington,West,OFF-BI-10004970,Office Supplies,Binders,13.216,4,0.2,4.4604
2016-09-23,2016-09-27,Standard Class,DP-13105,Corporate,Seattle,Washington,West,FUR-CH-10003396,Furniture,Chairs,184.752,3,0.2,-20.7846
2017-09-24,2017-09-26,First Class,RO-19780,Consumer,Chicago,Illinois,Central,FUR-CH-10003973,Furniture,Chairs,520.464,2,0.3,-14.8704
2017-09-24,2017-09-26,First Class,RO-19780,Consumer,Chicago,Illinois,Central,OFF-PA-10002109,Office Supplies,Paper,11.424,3,0.2,3.7128
2015-12-01,2015-12-05,Standard Class,MA-17560,Home Office,Jackson,Michigan,Central,OFF-PA-10001826,Office Supplies,Paper,19.44,3,0.0,9.3312
2015-12-01,2015-12-05,Standard Class,MA-17560,Home Office,Jackson,Michigan,Central,OFF-AR-10000823,Office Supplies,Art,3.64,2,0.0,1.0192
2015-12-01,2015-12-05,Standard Class,MA-17560,Home Office,Jackson,Michigan,Central,OFF-PA-10001776,Office Supplies,Paper,18.54,2,0.0,8.7138
2016-01-25,2016-01-28,Second Class,JD-15895,Corporate,New York City,New York,East,OFF-BI-10003676,Office Supplies,Binders,43.12,5,0.2,15.092
2016-01-25,2016-01-28,Second Class,JD-15895,Corporate,New York City,New York,East,FUR-TA-10001095,Furniture,Tables,313.722,3,0.4,-99.3453
2016-01-25,2016-01-28,Second Class,JD-15895,Corporate,New York City,New York,East,FUR-FU-10000747,Furniture,Furnishings,45.98,1,0.0,7.8166
2016-01-25,2016-01-28,Second Class,JD-15895,Corporate,New York City,New York,East,OFF-ST-10004337,Office Supplies,Storage,428.68,7,0.0,0.0
2017-03-21,2017-03-25,Standard Class,PS-18970,Home Office,Seattle,Washington,West,OFF-BI-10004410,Office Supplies,Binders,30.576,6,0.2,10.3194
2017-03-21,2017-03-25,Standard Class,PS-18970,Home Office,Seattle,Washington,West,OFF-FA-10004838,Office Supplies,Fasteners,13.02,7,0.0,0.3906
2017-03-21,2017-03-25,Standard Class,PS-18970,Home Office,Seattle,Washington,West,FUR-FU-10002364,Furniture,Furnishings,22.14,3,0.0,6.4206
2017-03-21,2017-03-25,Standard Class,PS-18970,Home Office,Seattle,Washington,West,OFF-ST-10001809,Office Supplies,Storage,359.32,4,0.0,7.1864
2014-08-22,2014-08-25,First Class,JF-15415,Consumer,Saint Charles,Missouri,Central,OFF-PA-10001846,Office Supplies,Paper,11.56,2,0.0,5.6644
2014-06-08,2014-06-13,Standard Class,RD-19480,Consumer,Long Beach,New York,East,OFF-BI-10003876,Office Supplies,Binders,68.48,2,0.2,25.68
2014-06-08,2014-06-13,Standard Class,RD-19480,Consumer,Long Beach,New York,East,OFF-ST-10003470,Office Supplies,Storage,1676.88,6,0.0,83.844
2016-04-07,2016-04-09,First Class,ES-14080,Corporate,Lakewood,New Jersey,East,OFF-PA-10004243,Office Supplies,Paper,37.94,2,0.0,18.2112
2017-11-07,2017-11-09,Second Class,KN-16390,Corporate,Clinton,Maryland,East,FUR-CH-10000422,Furniture,Chairs,272.97,3,0.0,43.6752
2015-05-29,2015-05-31,First Class,VP-21760,Corporate,Columbus,Ohio,East,FUR-FU-10002506,Furniture,Furnishings,41.568,4,0.2,-4.1568
2015-05-29,2015-05-31,First Class,VP-21760,Corporate,Columbus,Ohio,East,FUR-CH-10000863,Furniture,Chairs,317.058,3,0.3,-86.0586
2015-05-29,2015-05-31,First Class,VP-21760,Corporate,Columbus,Ohio,East,OFF-FA-10002988,Office Supplies,Fasteners,8.04,5,0.2,2.9145
2017-05-07,2017-05-11,Standard Class,CS-11950,Consumer,Pasadena,California,West,TEC-PH-10003437,Technology,Phones,419.944,7,0.2,52.493
2016-06-05,2016-06-09,Standard Class,KB-16600,Corporate,Seattle,Washington,West,OFF-SU-10002537,Office Supplies,Supplies,61.38,6,0.0,15.9588
2015-12-14,2015-12-19,Second Class,AJ-10945,Consumer,Los Angeles,California,West,TEC-AC-10003063,Technology,Accessories,50.0,2,0.0,10.5
2017-12-25,2017-12-29,Standard Class,PO-18865,Consumer,East Orange,New Jersey,East,TEC-AC-10003237,Technology,Accessories,31.8,3,0.0,13.674
2017-12-17,2017-12-21,Standard Class,DP-13105,Corporate,Eau Claire,Wisconsin,Central,OFF-ST-10001031,Office Supplies,Storage,32.56,2,0.0,8.4656
2016-05-10,2016-05-15,Standard Class,GM-14500,Consumer,Chicago,Illinois,Central,OFF-EN-10001535,Office Supplies,Envelopes,7.072,2,0.2,2.3868
2014-12-23,2014-12-27,Second Class,CC-12670,Consumer,Tampa,Florida,South,OFF-PA-10001295,Office Supplies,Paper,45.528,3,0.2,15.9348
2014-12-23,2014-12-27,Second Class,CC-12670,Consumer,Tampa,Florida,South,FUR-CH-10004698,Furniture,Chairs,64.784,1,0.2,6.4784
2014-12-23,2014-12-27,Second Class,CC-12670,Consumer,Tampa,Florida,South,OFF-ST-10000078,Office Supplies,Storage,424.272,2,0.2,-10.6068
2014-12-23,2014-12-27,Second Class,CC-12670,Consumer,Tampa,Florida,South,OFF-AR-10001868,Office Supplies,Art,1.344,1,0.2,0.504
2014-12-23,2014-12-27,Second Class,CC-12670,Consumer,Tampa,Florida,South,OFF-ST-10004950,Office Supplies,Storage,83.92,5,0.2,-1.049
2017-08-11,2017-08-16,Standard Class,SJ-20125,Home Office,New York City,New York,East,OFF-PA-10003441,Office Supplies,Paper,25.92,4,0.0,12.4416
2017-08-27,2017-08-31,Standard Class,SF-20200,Consumer,Mesa,Arizona,West,FUR-FU-10004973,Furniture,Furnishings,120.576,8,0.2,33.1584
2017-01-19,2017-01-23,Standard Class,RM-19375,Consumer,Burlington,Vermont,East,OFF-PA-10000157,Office Supplies,Paper,79.92,4,0.0,37.5624
2017-01-19,2017-01-23,Standard Class,RM-19375,Consumer,Burlington,Vermont,East,OFF-PA-10001970,Office Supplies,Paper,12.28,1,0.0,5.7716
2017-01-19,2017-01-23,Standard Class,RM-19375,Consumer,Burlington,Vermont,East,OFF-AP-10000828,Office Supplies,Appliances,542.94,3,0.0,152.0232
2017-01-19,2017-01-23,Standard Class,RM-19375,Consumer,Burlington,Vermont,East,OFF-EN-10001509,Office Supplies,Envelopes,2.04,1,0.0,0.9588
2015-06-19,2015-06-24,Standard Class,KM-16375,Home Office,Houston,Texas,Central,OFF-ST-10003692,Office Supplies,Storage,228.92,5,0.2,14.3075
2017-03-13,2017-03-16,First Class,FH-14275,Corporate,Aurora,Illinois,Central,TEC-PH-10004700,Technology,Phones,7.992,1,0.2,2.5974
2015-10-25,2015-10-25,Same Day,DG-13300,Corporate,Denver,Colorado,West,FUR-CH-10000422,Furniture,Chairs,582.336,8,0.2,-29.1168
2014-09-20,2014-09-23,First Class,MW-18220,Consumer,New York City,New York,East,TEC-PH-10003484,Technology,Phones,629.95,5,0.0,157.4875
2014-09-20,2014-09-23,First Class,MW-18220,Consumer,New York City,New York,East,FUR-CH-10001394,Furniture,Chairs,631.782,2,0.1,140.396
2014-09-20,2014-09-23,First Class,MW-18220,Consumer,New York City,New York,East,FUR-BO-10002213,Furniture,Bookcases,801.568,2,0.2,-10.0196
2014-09-20,2014-09-23,First Class,MW-18220,Consumer,New York City,New York,East,OFF-LA-10002762,Office Supplies,Labels,75.18,6,0.0,35.3346
2014-09-20,2014-09-23,First Class,MW-18220,Consumer,New York City,New York,East,OFF-AP-10003842,Office Supplies,Appliances,30.98,1,0.0,8.0548
2014-09-20,2014-09-23,First Class,MW-18220,Consumer,New York City,New York,East,TEC-PH-10003072,Technology,Phones,1349.91,9,0.0,661.4559
2016-11-11,2016-11-15,Standard Class,SC-20845,Consumer,Arlington Heights,Illinois,Central,OFF-AR-10003394,Office Supplies,Art,14.112,6,0.2,1.2348
2015-09-16,2015-09-21,Standard Class,BD-11500,Consumer,Newport News,Virginia,South,OFF-EN-10001539,Office Supplies,Envelopes,31.12,4,0.0,14.6264
2014-06-24,2014-06-28,Standard Class,LP-17080,Consumer,Tucson,Arizona,West,FUR-FU-10001731,Furniture,Furnishings,4.272,2,0.2,0.9612
2016-08-12,2016-08-17,Second Class,NP-18700,Consumer,New York City,New York,East,FUR-TA-10001095,Furniture,Tables,209.148,2,0.4,-66.2302
2016-08-12,2016-08-17,Second Class,NP-18700,Consumer,New York City,New York,East,OFF-ST-10000078,Office Supplies,Storage,1591.02,6,0.0,286.3836
2017-04-13,2017-04-17,Standard Class,DP-13105,Corporate,Philadelphia,Pennsylvania,East,OFF-FA-10004076,Office Supplies,Fasteners,7.92,5,0.2,1.683
2014-03-14,2014-03-17,First Class,RB-19465,Home Office,Chicago,Illinois,Central,TEC-MA-10003626,Technology,Machines,574.91,2,0.3,156.047
2014-03-14,2014-03-17,First Class,RB-19465,Home Office,Chicago,Illinois,Central,OFF-PA-10001215,Office Supplies,Paper,8.448,2,0.2,2.64
2017-09-22,2017-09-24,Second Class,LC-17140,Consumer,New York City,New York,East,TEC-AC-10002842,Technology,Accessories,1071.0,9,0.0,171.36
2017-09-22,2017-09-24,Second Class,LC-17140,Consumer,New York City,New York,East,FUR-FU-10004864,Furniture,Furnishings,12.07,1,0.0,3.9831
2017-12-10,2017-12-13,First Class,WB-21850,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10000014,Office Supplies,Binders,3.273,1,0.7,-2.5093
2017-12-10,2017-12-13,First Class,WB-21850,Consumer,Philadelphia,Pennsylvania,East,FUR-FU-10001475,Furniture,Furnishings,87.92,5,0.2,15.386
2016-03-10,2016-03-14,Second Class,MH-17785,Corporate,Glendale,Arizona,West,OFF-ST-10001272,Office Supplies,Storage,104.696,1,0.2,6.5435
2015-01-27,2015-01-29,First Class,SC-20305,Consumer,Los Angeles,California,West,FUR-CH-10002024,Furniture,Chairs,2803.92,5,0.2,0.0
2016-09-26,2016-09-27,First Class,MH-17620,Corporate,Houston,Texas,Central,OFF-BI-10004001,Office Supplies,Binders,6.816,2,0.8,-11.5872
2015-10-18,2015-10-22,Standard Class,JC-15775,Consumer,Seattle,Washington,West,TEC-PH-10004094,Technology,Phones,249.584,2,0.2,15.599
2015-10-18,2015-10-22,Standard Class,JC-15775,Consumer,Seattle,Washington,West,OFF-PA-10001184,Office Supplies,Paper,17.94,3,0.0,8.7906
2015-10-18,2015-10-22,Standard Class,JC-15775,Consumer,Seattle,Washington,West,FUR-FU-10002505,Furniture,Furnishings,10.11,3,0.0,3.2352
2014-10-27,2014-11-01,Standard Class,RD-19810,Home Office,Fayetteville,North Carolina,South,OFF-PA-10001166,Office Supplies,Paper,10.368,2,0.2,3.6288
2014-10-27,2014-11-01,Standard Class,RD-19810,Home Office,Fayetteville,North Carolina,South,OFF-PA-10000349,Office Supplies,Paper,11.952,3,0.2,4.0338
2017-10-02,2017-10-04,Second Class,SC-20695,Corporate,Houston,Texas,Central,OFF-AP-10004708,Office Supplies,Appliances,15.224,2,0.8,-38.8212
2017-10-02,2017-10-04,Second Class,SC-20695,Corporate,Houston,Texas,Central,OFF-AP-10001947,Office Supplies,Appliances,21.984,6,0.8,-56.0592
2014-07-23,2014-07-27,Standard Class,NC-18535,Corporate,San Francisco,California,West,TEC-PH-10000441,Technology,Phones,604.752,6,0.2,60.4752
2014-07-23,2014-07-27,Standard Class,NC-18535,Corporate,San Francisco,California,West,OFF-SU-10004664,Office Supplies,Supplies,40.7,5,0.0,11.803
2014-07-23,2014-07-27,Standard Class,NC-18535,Corporate,San Francisco,California,West,TEC-PH-10004531,Technology,Phones,302.376,3,0.2,37.797
2014-07-23,2014-07-27,Standard Class,NC-18535,Corporate,San Francisco,California,West,TEC-AC-10002167,Technology,Accessories,45.0,3,0.0,4.95
2014-09-12,2014-09-17,Second Class,LW-17215,Consumer,New York City,New York,East,FUR-CH-10002024,Furniture,Chairs,3785.292,6,0.1,420.588
2016-09-15,2016-09-20,Standard Class,AH-10585,Consumer,Seattle,Washington,West,OFF-AR-10002445,Office Supplies,Art,35.4,5,0.0,13.452
2014-11-27,2014-12-01,Standard Class,JO-15145,Corporate,Buffalo,New York,East,FUR-FU-10003268,Furniture,Furnishings,199.9,5,0.0,39.98
2014-05-11,2014-05-16,Standard Class,VW-21775,Corporate,Huntsville,Texas,Central,FUR-CH-10000015,Furniture,Chairs,1212.96,8,0.3,-69.312
2015-08-28,2015-09-01,Standard Class,BP-11185,Corporate,Dallas,Texas,Central,TEC-PH-10004165,Technology,Phones,1099.96,5,0.2,82.497
2015-08-28,2015-09-01,Standard Class,BP-11185,Corporate,Dallas,Texas,Central,FUR-TA-10004607,Furniture,Tables,103.481,1,0.3,-16.2613
2015-06-19,2015-06-19,Same Day,PP-18955,Home Office,Philadelphia,Pennsylvania,East,OFF-LA-10004677,Office Supplies,Labels,5.904,2,0.2,1.9926
2015-08-17,2015-08-23,Standard Class,SC-20725,Consumer,Peoria,Arizona,West,TEC-AC-10002217,Technology,Accessories,30.08,2,0.2,-5.264
2015-08-17,2015-08-23,Standard Class,SC-20725,Consumer,Peoria,Arizona,West,OFF-PA-10001937,Office Supplies,Paper,36.288,7,0.2,12.7008
2015-08-17,2015-08-23,Standard Class,SC-20725,Consumer,Peoria,Arizona,West,OFF-AR-10000203,Office Supplies,Art,10.272,3,0.2,1.1556
2015-08-17,2015-08-23,Standard Class,SC-20725,Consumer,Peoria,Arizona,West,TEC-AC-10001142,Technology,Accessories,252.8,4,0.2,-31.6
2015-09-25,2015-09-25,Same Day,BM-11785,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10003712,Office Supplies,Binders,2.946,2,0.7,-2.0622
2017-05-26,2017-05-31,Standard Class,CD-11920,Consumer,Oceanside,California,West,OFF-PA-10000520,Office Supplies,Paper,12.96,2,0.0,6.2208
2017-07-31,2017-08-05,Standard Class,GM-14680,Consumer,Philadelphia,Pennsylvania,East,TEC-PH-10001079,Technology,Phones,285.576,4,0.4,-57.1152
2014-10-12,2014-10-17,Standard Class,BP-11050,Corporate,Chicago,Illinois,Central,OFF-SU-10000898,Office Supplies,Supplies,22.24,2,0.2,2.502
2014-05-25,2014-05-29,Standard Class,BW-11065,Consumer,New York City,New York,East,OFF-PA-10001471,Office Supplies,Paper,14.62,2,0.0,6.7252
2014-12-29,2014-12-31,Second Class,RE-19405,Consumer,Kent,Ohio,East,OFF-AP-10003281,Office Supplies,Appliances,48.36,5,0.2,6.045
2017-04-07,2017-04-11,Standard Class,HR-14770,Home Office,Jacksonville,Florida,South,OFF-AR-10003156,Office Supplies,Art,16.256,2,0.2,1.2192
2017-04-07,2017-04-11,Standard Class,HR-14770,Home Office,Jacksonville,Florida,South,TEC-PH-10000576,Technology,Phones,219.184,2,0.2,19.1786
2015-03-01,2015-03-02,First Class,TP-21565,Corporate,Coppell,Texas,Central,TEC-PH-10003215,Technology,Phones,95.84,4,0.2,34.742
2015-05-29,2015-06-03,Standard Class,KB-16315,Consumer,Indianapolis,Indiana,Central,OFF-LA-10004484,Office Supplies,Labels,12.39,3,0.0,5.6994
2016-09-22,2016-09-28,Standard Class,AC-10660,Consumer,Lawrence,Indiana,Central,OFF-PA-10002245,Office Supplies,Paper,35.88,6,0.0,16.146
2017-05-27,2017-06-03,Standard Class,DN-13690,Consumer,Tulsa,Oklahoma,Central,FUR-FU-10003664,Furniture,Furnishings,477.3,5,0.0,138.417
2016-09-17,2016-09-23,Standard Class,CC-12430,Home Office,Redmond,Washington,West,OFF-LA-10002195,Office Supplies,Labels,12.32,4,0.0,5.9136
2014-09-08,2014-09-13,Standard Class,TS-21340,Consumer,San Francisco,California,West,OFF-BI-10000822,Office Supplies,Binders,8.608,2,0.2,3.0128
2017-06-03,2017-06-07,Standard Class,MO-17800,Home Office,Spokane,Washington,West,OFF-ST-10004963,Office Supplies,Storage,136.26,9,0.0,5.4504
2015-09-28,2015-10-05,Standard Class,RP-19855,Corporate,Los Angeles,California,West,OFF-AP-10002495,Office Supplies,Appliances,186.15,3,0.0,55.845
2015-09-28,2015-10-05,Standard Class,RP-19855,Corporate,Los Angeles,California,West,OFF-BI-10004001,Office Supplies,Binders,81.792,6,0.2,26.5824
2015-09-28,2015-10-05,Standard Class,RP-19855,Corporate,Los Angeles,California,West,OFF-SU-10004884,Office Supplies,Supplies,47.19,3,0.0,13.6851
2015-09-28,2015-10-05,Standard Class,RP-19855,Corporate,Los Angeles,California,West,TEC-PH-10003555,Technology,Phones,36.784,2,0.2,-8.2764
2016-06-16,2016-06-19,Second Class,JL-15175,Home Office,Chattanooga,Tennessee,South,TEC-MA-10003493,Technology,Machines,91.475,1,0.5,-1.8295
2017-05-27,2017-06-03,Standard Class,BW-11110,Corporate,Greensboro,North Carolina,South,TEC-AC-10002380,Technology,Accessories,27.192,3,0.2,0.3399
2017-05-27,2017-06-03,Standard Class,BW-11110,Corporate,Greensboro,North Carolina,South,OFF-BI-10004209,Office Supplies,Binders,12.06,5,0.7,-10.05
2014-10-09,2014-10-14,Standard Class,SJ-20500,Consumer,San Francisco,California,West,OFF-AR-10002135,Office Supplies,Art,144.6,3,0.0,41.934
2014-10-09,2014-10-14,Standard Class,SJ-20500,Consumer,San Francisco,California,West,TEC-PH-10002583,Technology,Phones,15.992,1,0.2,-2.9985
2014-11-17,2014-11-22,Second Class,FG-14260,Home Office,New York City,New York,East,OFF-PA-10003591,Office Supplies,Paper,34.44,3,0.0,17.22
2014-10-19,2014-10-24,Standard Class,EH-14125,Home Office,Lakewood,California,West,TEC-PH-10004922,Technology,Phones,321.552,6,0.2,20.097
2017-11-25,2017-11-30,Second Class,BS-11590,Corporate,Louisville,Kentucky,South,FUR-CH-10001854,Furniture,Chairs,701.96,2,0.0,168.4704
2014-02-27,2014-03-03,First Class,JS-16030,Consumer,Columbus,Ohio,East,OFF-AR-10003560,Office Supplies,Art,19.456,4,0.2,3.4048
2014-12-21,2014-12-25,Standard Class,JC-15775,Consumer,Newark,Delaware,East,OFF-LA-10004409,Office Supplies,Labels,17.28,6,0.0,7.9488
2016-11-19,2016-11-23,Standard Class,JM-15265,Corporate,Seattle,Washington,West,FUR-FU-10000448,Furniture,Furnishings,31.96,2,0.0,1.598
2017-11-05,2017-11-10,Second Class,CD-12280,Consumer,New York City,New York,East,OFF-BI-10002735,Office Supplies,Binders,164.688,6,0.2,55.5822
2017-11-05,2017-11-10,Second Class,CD-12280,Consumer,New York City,New York,East,FUR-TA-10003469,Furniture,Tables,166.5,2,0.4,-66.6
2017-11-05,2017-11-10,Second Class,CD-12280,Consumer,New York City,New York,East,OFF-PA-10001870,Office Supplies,Paper,12.96,2,0.0,6.2208
2017-11-05,2017-11-10,Second Class,CD-12280,Consumer,New York City,New York,East,OFF-PA-10004071,Office Supplies,Paper,110.96,2,0.0,53.2608
2017-11-05,2017-11-10,Second Class,CD-12280,Consumer,New York City,New York,East,TEC-PH-10001448,Technology,Phones,99.98,2,0.0,3.9992
2017-11-05,2017-11-10,Second Class,CD-12280,Consumer,New York City,New York,East,OFF-BI-10002706,Office Supplies,Binders,11.424,1,0.2,3.7128
2017-11-05,2017-11-10,Second Class,CD-12280,Consumer,New York City,New York,East,FUR-CH-10004875,Furniture,Chairs,128.124,2,0.1,24.2012
2017-11-05,2017-11-10,Second Class,CD-12280,Consumer,New York City,New York,East,FUR-FU-10004245,Furniture,Furnishings,101.4,5,0.0,38.532
2015-05-31,2015-06-05,Second Class,JM-15265,Corporate,Chicago,Illinois,Central,OFF-LA-10000443,Office Supplies,Labels,5.904,2,0.2,1.9926
2015-05-31,2015-06-05,Second Class,JM-15265,Corporate,Chicago,Illinois,Central,OFF-PA-10001125,Office Supplies,Paper,173.488,7,0.2,54.215
2015-05-31,2015-06-05,Second Class,JM-15265,Corporate,Chicago,Illinois,Central,FUR-FU-10002703,Furniture,Furnishings,51.56,2,0.6,-61.872
2015-05-31,2015-06-05,Second Class,JM-15265,Corporate,Chicago,Illinois,Central,OFF-BI-10004364,Office Supplies,Binders,3.564,3,0.8,-6.237
2014-09-07,2014-09-14,Standard Class,SS-20410,Consumer,Oswego,Illinois,Central,OFF-FA-10000936,Office Supplies,Fasteners,13.16,5,0.2,4.1125
2014-09-07,2014-09-14,Standard Class,SS-20410,Consumer,Oswego,Illinois,Central,OFF-BI-10001249,Office Supplies,Binders,3.828,3,0.8,-6.5076
2014-09-07,2014-09-14,Standard Class,SS-20410,Consumer,Oswego,Illinois,Central,OFF-BI-10004632,Office Supplies,Binders,304.99,5,0.8,-533.7325
2017-11-06,2017-11-12,Standard Class,HG-14845,Consumer,Dallas,Texas,Central,OFF-ST-10000615,Office Supplies,Storage,18.16,2,0.2,1.816
2015-06-20,2015-06-24,Second Class,BC-11125,Home Office,Philadelphia,Pennsylvania,East,TEC-AC-10001838,Technology,Accessories,319.984,2,0.2,91.9954
2014-07-22,2014-07-28,Standard Class,AB-10255,Home Office,Los Angeles,California,West,OFF-AR-10004757,Office Supplies,Art,19.68,6,0.0,6.4944
2016-12-02,2016-12-04,Second Class,MY-18295,Corporate,Houston,Texas,Central,FUR-BO-10003893,Furniture,Bookcases,781.864,10,0.32,-137.976
